r,theta,Fn_BEM,Ft_BEM,Fn_BEM_NoYaw,Ft_BEM_NoYaw,Fn_SVEN,Ft_SVEN,V_eff_BEM,alpha_BEM,V_eff_BEM_NoYaw,alpha_BEM_NoYaw,V_eff_SVEN,alpha_SVEN,cos_theta,sin_theta
0.211940703974,240.0,3.819157878054203,3.387051668875893,4.14862479671591,2.87269186865594,8.747614582727424,6.971729607401564,10.67242604297496,48.43152012663536,11.14261396394836,55.29955315494914,16.541383235816262,51.44558135043735,-0.5000000000000004,-0.8660254037844385
0.211940703974,250.0,3.73281923927617,3.166957573870285,4.14862479671591,2.87269186865594,8.579485603606212,6.519934597696697,10.68328600083043,49.68842545588446,11.14261396394836,55.29955315494914,16.235258185091666,52.76712157129961,-0.34202014332566855,-0.9396926207859084
0.211940703974,260.0,3.653462855548525,2.942317292580833,4.14862479671591,2.87269186865594,8.41754835446463,6.0634440873333615,10.70752612740129,51.15375957095534,11.14261396394836,55.29955315494914,15.929746652374432,54.23346695353772,-0.17364817766693033,-0.984807753012208
0.211940703974,270.0,3.583430575092237,2.720585181051862,4.14862479671591,2.87269186865594,8.263060634521727,5.616693336936975,10.74390716975303,52.79377860576606,11.14261396394836,55.29955315494914,15.633111747418324,55.79461742927234,-1.8369701987210297e-16,-1.0
0.211940703974,280.0,3.524738057060607,2.508433752720508,4.14862479671591,2.87269186865594,8.120993868855072,5.193112967114833,10.79083736092902,54.561861780009856,11.14261396394836,55.29955315494914,15.355404039378778,57.40234227944439,0.17364817766692997,-0.9848077530122081
0.211940703974,290.0,3.479005863081495,2.311550251162591,4.14862479671591,2.87269186865594,7.995585249577672,4.802524522389548,10.84649957755359,56.398808541122456,11.14261396394836,55.29955315494914,15.104523353184804,59.00893254266757,0.342020143325669,-0.9396926207859083
0.211940703974,300.0,3.447392656186331,2.134567358539669,4.14862479671591,2.87269186865594,7.887943742324237,4.452815448180334,10.90897727171389,58.23490731687961,11.14261396394836,55.29955315494914,14.885079089448787,60.55481798534139,0.5000000000000001,-0.8660254037844386
0.211940703974,310.0,3.430545446494704,1.981115915716103,4.14862479671591,2.87269186865594,7.798851479066447,4.150976110947913,10.97635880359492,59.99386779862073,11.14261396394836,55.29955315494914,14.70050144652816,61.975581382304,0.6427876096865393,-0.7660444431189781
0.211940703974,320.0,3.428583841678097,1.853964134242078,4.14862479671591,2.87269186865594,7.73132319586885,3.90277790983936,11.04680369750544,61.59824445472344,11.14261396394836,55.29955315494914,14.55485202403816,63.21525435670902,0.7660444431189778,-0.6427876096865396
0.211940703974,330.0,3.441129715906274,1.755193271826937,4.14862479671591,2.87269186865594,7.687999146922703,3.711875544815419,11.11856399484087,62.97554961890921,11.14261396394836,55.29955315494914,14.450812954572145,64.22801889647765,0.8660254037844384,-0.5000000000000004
0.211940703974,340.0,3.467382009968732,1.686359487741411,4.14862479671591,2.87269186865594,7.66804653360851,3.580554874235142,11.18996660125634,64.06405179120138,11.14261396394836,55.29955315494914,14.387745176122772,64.9699491302101,0.9396926207859084,-0.3420201433256686
0.211940703974,350.0,3.506223079274768,1.648605189578666,4.14862479671591,2.87269186865594,7.670826007861695,3.51133766929391,11.2593737003001,64.81737009625371,11.14261396394836,55.29955315494914,14.36517997852618,65.40388547138035,0.984807753012208,-0.1736481776669304
0.219688749936,0.0,5.051663264327328,2.4735127495819,5.993697892756582,4.305945144407699,7.867064354630841,3.768841432901771,13.59304801541807,63.91163170502983,13.4752961471169,54.30607584403651,14.607438245801715,64.40244369005185,1.0,0.0
0.219688749936,10.0,5.091140636653087,2.503354244823933,5.993697892756582,4.305945144407699,7.917059304713095,3.828737912550508,13.62117336653411,63.81628834985078,13.4752961471169,54.30607584403651,14.66678564610116,64.19123873223516,0.984807753012208,0.17364817766693033
0.219688749936,20.0,5.14610593001778,2.580474219911411,5.993697892756582,4.305945144407699,7.990648690941872,3.954126598225001,13.64500375270093,63.36888547087064,13.4752961471169,54.30607584403651,14.767511308029604,63.67169009746249,0.9396926207859084,0.3420201433256687
0.219688749936,30.0,5.215736271997485,2.704104974144477,5.993697892756582,4.305945144407699,8.087274533775803,4.143783480013212,13.66380741272782,62.5954623099907,13.4752961471169,54.30607584403651,14.908958314316845,62.87009539445279,0.8660254037844387,0.49999999999999994
0.219688749936,40.0,5.299062188846347,2.872762251448084,5.993697892756582,4.305945144407699,8.20592243627131,4.395355222824719,13.67692115797717,61.53670359388461,13.4752961471169,54.30607584403651,15.089861916875105,61.82500629590216,0.766044443118978,0.6427876096865393
0.219688749936,50.0,5.394811509685276,3.084071817289229,5.993697892756582,4.305945144407699,8.34711863237777,4.705565313112839,13.68379640781294,60.244532492247664,13.4752961471169,54.30607584403651,15.30966459874977,60.5884502939997,0.6427876096865394,0.766044443118978
0.219688749936,60.0,5.501244362433495,3.334557236593784,5.993697892756582,4.305945144407699,8.506644421891137,5.068506068842974,13.68404401710428,58.77801923944675,13.4752961471169,54.30607584403651,15.56324509546044,59.21222776072382,0.5000000000000001,0.8660254037844386
0.219688749936,70.0,5.616024268541003,3.619413502231215,5.993697892756582,4.305945144407699,8.68121967073425,5.47774414478728,13.67747042390694,57.19904246629344,13.4752961471169,54.30607584403651,15.845782157418164,57.74851720445506,0.3420201433256688,0.9396926207859083
0.219688749936,80.0,5.736162977615533,3.932308897746479,5.993697892756582,4.305945144407699,8.862594763191773,5.923095970695066,13.6641009421431,55.56821292655754,13.4752961471169,54.30607584403651,16.147569377296875,56.244139562782735,0.17364817766693041,0.984807753012208
0.219688749936,90.0,5.858060161161112,4.265269596243203,5.993697892756582,4.305945144407699,9.068393376144543,6.398513965393117,13.64418964402909,53.94153492297772,13.4752961471169,54.30607584403651,16.47659033744115,54.793750643749775,6.123233995736766e-17,1.0
0.219688749936,100.0,5.977638518556515,4.608701050614315,5.993697892756582,4.305945144407699,9.248282742966085,6.880722943794832,13.61821786887422,52.36812691582711,13.4752961471169,54.30607584403651,16.791753310847955,53.35068844228265,-0.1736481776669303,0.984807753012208
0.219688749936,110.0,6.090556282421331,4.951585331331483,5.993697892756582,4.305945144407699,9.41554201582804,7.356501139107448,13.58688424879388,50.889098337140375,13.4752961471169,54.30607584403651,17.096011489965054,51.9989073209082,-0.3420201433256687,0.9396926207859084
0.219688749936,120.0,6.192467006690109,5.281867798817038,5.993697892756582,4.305945144407699,9.560927855197214,7.80803554786348,13.55108842947709,49.53746344334503,13.4752961471169,54.30607584403651,17.376600811564597,50.76277475773551,-0.4999999999999998,0.8660254037844387
0.219688749936,130.0,6.279292393751397,5.587016616530287,5.993697892756582,4.305945144407699,9.680946891100888,8.218266653923079,13.51190918730693,48.33882864943351,13.4752961471169,54.30607584403651,17.624517142231294,49.67163618631308,-0.6427876096865394,0.766044443118978
0.219688749936,140.0,6.347476641542828,5.854711449287025,5.993697892756582,4.305945144407699,9.772612161414736,8.569243150126919,13.47057631605278,47.31253876775409,13.4752961471169,54.30607584403651,17.830585338496274,48.75361930737718,-0.7660444431189779,0.6427876096865395
0.219688749936,150.0,6.394197906163837,6.073598019886925,5.993697892756582,4.305945144407699,9.8299668362577,8.844674536091672,13.42843507483819,46.47299277619422,13.4752961471169,54.30607584403651,17.984798500564562,48.02013074270282,-0.8660254037844387,0.49999999999999994
