yaw,TSR,r,theta,Fn_BEM_DUM,Ft_BEM_DUM,V_eff_BEM_DUM,alpha_BEM_DUM,Fn_BEM_IFP,Ft_BEM_IFP,V_eff_BEM_IFP,alpha_BEM_IFP,Fn_BEM_P&P,Ft_BEM_P&P,V_eff_BEM_P&P,alpha_BEM_P&P
5.0,6.0,0.219688749936,120.0,9.906581851445756,5.71621218076657,16.499101080093375,60.01455738332541,10.005404588420676,5.737986664769496,16.571460604348953,60.16621534098889,9.898032447212058,5.714323705631905,16.49282724161541,60.001337151486375
5.0,6.0,0.219688749936,125.0,9.933606542141582,5.792706275105665,16.495464171515476,59.751729565916314,10.026924368687666,5.813433387663926,16.563777757655735,59.89560073929124,9.9255058534917,5.790902798674282,16.489521688146482,59.73915100918937
5.0,6.0,0.219688749936,130.0,9.959184805507634,5.865028791389569,16.49202511455709,59.50589185033651,10.04625947235804,5.884513347505455,16.55575595568749,59.640714003131365,9.951596834912431,5.8633271721007345,16.486460627542908,59.49406477391824
5.0,6.0,0.219688749936,135.0,9.983090229490449,5.932559563325671,16.488813811454992,59.278642373636934,10.06322991893702,5.950614691414846,16.54745919173961,59.40321816989005,9.976075249613757,5.9309759994171465,16.483671172650755,59.26767110287581
5.0,6.0,0.219688749936,140.0,10.005108760894528,5.994712014948655,16.485858426927532,59.07143003468739,10.077674331541463,6.011161710532035,16.538954112653506,59.18464073987318,9.99872277506504,5.993261825553781,16.481178317644446,59.06141222362265
5.0,6.0,0.219688749936,145.0,10.025041240567806,6.050939920868864,16.483185074639245,58.88555199276276,10.089452094512335,6.065621503340613,16.53030942484279,58.98637040716059,10.01933547111586,6.049637334412411,16.47900464688334,58.8765775017139
5.0,6.0,0.219688749936,150.0,10.042705789814335,6.100743893698504,16.48081752598605,58.72215223870057,10.09844528171575,6.113510316662011,16.52159527181277,58.809654672100464,10.037726201195502,6.099601847795514,16.47717007047065,58.714302097408634
5.0,6.0,0.219688749936,155.0,10.057940009500875,6.1436774716025475,16.478776945035648,58.582220999786635,10.104560319875683,6.154399440502197,16.5128825895902,58.655598118218194,10.05372687300736,6.142707428420557,16.47569159016461,58.57556647058452
5.0,6.0,0.219688749936,160.0,10.07060295723231,6.179352683037166,16.477081652876173,58.46659474891854,10.107729357326335,6.187920538012159,16.50424244698994,58.52516114624493,10.067190463788375,6.178564463758583,16.474583098616964,58.46119650234879
5.0,6.0,0.219688749936,165.0,10.08057687222981,6.207444973509255,16.47574692406717,58.37595660540387,10.10791131493547,6.213770300411566,16.49574537811744,58.41915897464505,10.07799279927623,6.206846615137202,16.473855214265406,58.371864018670735
5.0,6.0,0.219688749936,170.0,10.087768622034883,6.227697390397461,16.47478481736476,58.31083693778412,10.105092602418129,6.231714328603592,16.487460714921333,58.338260738467596,10.086034059836898,6.2272950276967265,16.473515153601475,58.308087524465876
5.0,6.0,0.219688749936,175.0,10.092110849790714,6.2399239361884185,16.474204042414367,58.27161400717118,10.099287489648455,6.241590158047564,16.47945592794503,58.28298854561661,10.091239991668179,6.239721711052911,16.473566641983762,58.27023298475048
5.0,6.0,0.219688749936,180.0,10.09356280555065,6.2440120174710145,16.47400986367103,58.25851452163506,10.090538128735739,6.243309360832303,16.47179598365522,58.253716380818744,10.09356280555065,6.2440120174710145,16.47400986367103,58.25851452163506
5.0,6.0,0.219688749936,185.0,10.092110849790714,6.2399239361884185,16.474204042414367,58.27161400717118,10.078914228446514,6.236858678304166,16.464542726825066,58.25066878181652,10.092981750230852,6.240126163484711,16.47484145130904,58.27299493100345
5.0,6.0,0.219688749936,190.0,10.087768622034883,6.227697390397461,16.47478481736476,58.31083693778412,10.064512387949854,6.222300158483959,16.457754296397006,58.273919248842375,10.089503352173487,6.2280997616241685,16.47605451471126,58.31358595979773
5.0,6.0,0.219688749936,195.0,10.08057687222981,6.207444973509255,16.47574692406717,58.37595660540387,10.047455101797192,6.1997702942460435,16.451484583024488,58.32338838647992,10.083161318106296,6.208043350632726,16.477638708416617,58.380048323045216
