r,theta,V_eff_BEM,alpha_BEM,V_eff_SVEN,alpha_SVEN
0.37055950148328,210,18.85569735471297,38.74678394994085,23.05946347806558,29.03861937674145
0.37055950148328,220,18.86448545474091,39.16045478427188,22.77133375040823,29.43666647450862
0.37055950148328,230,18.8821771717954,39.71776524093941,22.44151360508869,29.97205359400629
0.37055950148328,240,18.90777637640616,40.40932671063788,22.09617647113456,30.70505412403867
0.37055950148328,250,18.93997428096329,41.22061931960121,21.73848167642244,31.57910401849735
0.37055950148328,260,18.97760845945576,42.1377859807441,21.3653184857742,32.50563786041222
0.37055950148328,270,19.0193355021447,43.14409861318389,20.99130277352185,33.47779649966001
0.37055950148328,280,19.06319424784011,44.20701494735369,20.63122455843511,34.48759609848394
0.37055950148328,290,19.10772650656119,45.2954003330328,20.29338686235609,35.49500909287175
0.37055950148328,300,19.15141255945935,46.37112881469668,19.97955110238303,36.43499747681272
0.37055950148328,310,19.1928290580235,47.3921794033485,19.70157447735671,37.28912761726227
0.37055950148328,320,19.23097567857455,48.31615102771331,19.46856323770845,38.03319821530569
0.37055950148328,330,19.26498172038732,49.1024156347993,19.3019222265161,38.69646500255333
0.37055950148328,340,19.2941925376933,49.71370938599676,19.19858124042666,39.2208682861541
0.37055950148328,350,19.31814294308872,50.12111813807167,19.15843537291544,39.57203039577134
0.4215497914219199,0,20.34534167555539,48.11018829979135,19.3886821097351,21.19440307314883
0.4215497914219199,10,20.36214172841036,48.12512712127645,19.47080737541931,21.17599467659053
0.4215497914219199,20,20.36808589061336,47.93262976952846,19.62248376657669,20.99068202062722
0.4215497914219199,30,20.36301081154862,47.54582593083496,19.83796709408184,20.63288685901216
0.4215497914219199,40,20.34681966315323,46.98620068935449,20.10904956103147,20.09532701964469
0.4215497914219199,50,20.31953641620073,46.28191883874107,20.43021693388702,19.41092025573387
0.4215497914219199,60,20.28149762497178,45.46456813402008,20.78877414222325,18.57230732037234
0.4215497914219199,70,20.23313005501915,44.56675344796292,21.15745578327535,17.45695581895419
0.4215497914219199,80,20.17507508332178,43.61813467906956,21.539793585891,16.1986046530275
0.4215497914219199,90,20.10858093683404,42.65439629071914,21.95936478080239,15.05253536508906
0.4215497914219199,100,20.03513935580524,41.69834644749738,22.36386747957521,13.88101175646937
0.4215497914219199,110,19.95599776503147,40.76524328682383,22.75950903273389,12.82666087268924
