r,theta,a_BEM,phi_BEM,phi_BEM,a_SVEN,phi_SVEN
0.2119407039730799,170,0.39141175325748956,44.01240165725622,44.01240165725622,-0.009457934493928066,45.32696938690844
0.2119407039730799,180,0.3998636491022798,43.61366527771565,43.613665277715654,-0.005745133773223943,45.194098945381945
0.2119407039730799,190,0.4054527264955494,43.436222475763,43.43622247576301,-0.00223903100672862,45.279220559605214
0.2119407039730799,200,0.4079706147941873,43.48990576005239,43.489905760052395,0.0008967793786245348,45.585118870867596
0.2119407039730799,210,0.40726629067007547,43.78287352688005,43.78287352688006,0.0035130671908403244,46.111897097521584
0.2119407039730799,220,0.40325829918742895,44.32068566660131,44.320685666601314,0.005500682638493792,46.85577898176328
0.2119407039730799,230,0.39595130069564766,45.10493950071304,45.104939500713044,0.0067819347267999985,47.808244156265765
0.2119407039730799,240,0.3854556515966684,46.13149564947238,46.131495649472384,0.007244432521299249,48.95760965261255
0.2119407039730799,250,0.37200705744067586,47.38840097871601,47.388400978716014,0.006899153357482257,50.28366295543724
0.2119407039730799,260,0.35598135968150557,48.85373509377593,48.85373509377594,0.005925008329710213,51.75241313073498
0.2119407039730799,270,0.33789793393415046,50.49375412857055,50.49375412857055,0.00444787596109586,53.32304561133521
0.2119407039730799,280,0.31840516933577523,52.26183730279387,52.261837302793865,0.0025591287586700373,54.950213332221274
0.2119407039730799,290,0.2982443023399147,54.09878406388275,54.098784063882746,0.00037693576659747485,56.58024295006886
0.2119407039730799,300,0.27819383065855763,55.93488283961424,55.93488283961424,-0.0019433691676131737,58.151858962964084
0.2119407039730799,310,0.25900424398401634,57.6938433213293,57.6938433213293,-0.004307227675986125,59.60206241674647
0.2119407039730799,320,0.2413383359800142,59.29821997740689,59.298219977406895,-0.006655339088443624,60.87121411474854
0.2119407039730799,330,0.22573220320822074,60.67552514156986,60.675525141569864,-0.009025718270591732,61.90707806966456
0.2119407039730799,340,0.21258511727070928,61.76402731384162,61.76402731384163,-0.011372452502382169,62.665195576872286
0.2119407039730799,350,0.2021757248279591,62.51734561887691,62.51734561887691,-0.013646129457544065,63.11070764415735
0.21968874993696,0,0.04485504896209247,61.61160722767834,61.61160722767835,-0.01945491155830248,62.07734032012848
0.21968874993696,10,0.04374083931102657,61.51626387250138,61.51626387250139,-0.02154645620309381,61.86548962872194
0.21968874993696,20,0.04615566413107408,61.06886099352567,61.06886099352567,-0.023488198410930528,61.338923375233705
0.21968874993696,30,0.05205474122753739,60.29543783265225,60.29543783265225,-0.025256430694208465,60.52501203873488
0.21968874993696,40,0.06130929638444538,59.23667911655468,59.23667911655469,-0.026816993594181993,59.46283988014183
0.21968874993696,50,0.07368298485451974,57.94450801492787,57.94450801492787,-0.028124880396351637,58.200678961627595
0.21968874993696,60,0.08881559726596178,56.47799476213843,56.47799476213843,-0.02913797385177519,56.79290359223353
0.21968874993696,70,0.10622334133730749,54.89901798899737,54.899017988997365,-0.029858132544110516,55.297605853447195
0.21968874993696,80,0.12531887017512777,53.26818844927417,53.26818844927417,-0.03021156354452259,53.76988776600868
0.21968874993696,90,0.14544732620003598,51.64151044570698,51.641510445706984,-0.03350120593657557,52.34509974703468
0.21968874993696,100,0.1659299193491458,50.06810243856852,50.068102438568516,-0.032823958332486525,50.886991606650945
0.21968874993696,110,0.1861055394705452,48.5890738598931,48.5890738598931,-0.031522378139650975,49.522573768704184
0.21968874993696,120,0.20536322489278025,47.23743896610794,47.237438966107945,-0.02961355761209905,48.283515986536074
0.21968874993696,130,0.2231622440944404,46.03880417220554,46.03880417220554,-0.027050501351657985,47.19185707183086
0.21968874993696,140,0.2390402499758859,45.01251429053345,45.012514290533446,-0.02387577010181352,46.26481045714765
0.21968874993696,150,0.2526123529694049,44.17296829897928,44.172968298979285,-0.020289991461199808,45.520371719165965
0.21968874993696,160,0.26356486211572716,43.53088151318045,43.53088151318045,-0.01647522890241282,44.97213799172807
0.21968874993696,170,0.271647266087392,43.09434527687716,43.09434527687717,-0.012578862157844872,44.62807530096077
0.21968874993696,180,0.276665314379845,42.86959674627623,42.86959674627624,-0.008739479764384273,44.49250241851774
0.21968874993696,190,0.2784772279530283,42.86145232502118,42.86145232502119,-0.00512475721260186,44.56969893703177
0.21968874993696,200,0.2769943197264366,43.073380389417,43.073380389417,-0.001904449843721956,44.8625747994143
0.21968874993696,210,0.27218665372561635,43.50719884347136,43.507198843471365,0.000766937574242843,45.37142373114022
0.21968874993696,220,0.26409371270382376,44.16238990997363,44.16238990997364,0.002779863834543872,46.09257682850288
0.21968874993696,230,0.25283922357138067,45.03503869855435,45.03503869855436,0.004055661651257481,47.01780242565751
0.21968874993696,240,0.2386481813393707,46.11643401913458,46.11643401913459,0.004474765604073894,48.13610831377183
0.21968874993696,250,0.2218627166211854,47.39142835641797,47.39142835641797,0.0040545733480623625,49.427785015907254
0.21968874993696,260,0.202952021968951,48.83674141405886,48.83674141405886,0.0029929814497730023,50.859162147167474
0.21968874993696,270,0.18251068961969907,50.41949760670184,50.41949760670184,0.0014228417279757988,52.390465766729335
0.21968874993696,280,0.16124040825412322,52.09638201139783,52.09638201139783,-0.0005620010809912479,53.97779298595213
0.21968874993696,290,0.13991282780700232,53.81383185154102,53.813831851541025,-0.0028368962133062947,55.56886801648033
0.21968874993696,300,0.11931655770235106,55.50959805481526,55.509598054815264,-0.005239002374584967,57.103817916832526
0.21968874993696,310,0.10019730124593274,57.11578901636309,57.11578901636309,-0.007672621567617277,58.52116926583058
0.21968874993696,320,0.08320428492416965,58.56318430004358,58.56318430004359,-0.010079326448679815,59.7627671206765
0.21968874993696,330,0.06885564146975198,59.78628495933858,59.78628495933859,-0.01250655471808404,60.777701551684544
0.21968874993696,340,0.05752946037303874,60.72837704213779,60.728377042137794,-0.014908298450709179,61.522275065632094
0.21968874993696,350,0.049478077058574876,61.3459002246661,61.34590022466611,-0.017234078568041156,61.961936268363395
0.235125874557,0,-0.03807107789480124,59.14611838278469,59.146118382784685,-0.028388820011242988,59.920688212007754
0.235125874557,10,-0.037500707879914774,59.01350074716975,59.01350074716976,-0.030570683945500887,59.7280349157692
0.235125874557,20,-0.033077049212490106,58.54613011790919,58.5461301179092,-0.032597361093611665,59.23556217756059
0.235125874557,30,-0.024912814480385403,57.76938123600001,57.769381236000015,-0.03444721390910144,58.469382711268615
0.235125874557,40,-0.013228686241861576,56.7231556326433,56.7231556326433,-0.03608336386155653,57.466702778977414
0.235125874557,50,0.0016300936568857116,55.45851117282925,55.45851117282925,-0.03745851516101584,56.27350374707048
0.235125874557,60,0.01918683218895334,54.03353091850096,54.03353091850096,-0.03852900038196361,54.94146237470296
0.235125874557,70,0.03884406869585144,52.50892258613408,52.50892258613409,-0.039302968795278614,53.52604754411685
0.235125874557,80,0.05991329193146833,50.94390178363814,50.94390178363814,-0.039695542511553494,52.079104940103576
0.235125874557,90,0.0816584166047869,49.39285296968038,49.392852969680376,-0.043032455135587844,50.734546089997366
0.235125874557,100,0.10334363496736954,47.90308402339534,47.90308402339534,-0.04231663787287121,49.34966570838403
0.235125874557,110,0.12427607457739431,46.51375263809283,46.513752638092825,-0.040919941403081195,48.05112567201041
0.235125874557,120,0.14383669660120169,45.2558261930557,45.255826193055704,-0.03886338721066518,46.869157915342484
0.235125874557,130,0.16149713237358487,44.15280001350815,44.152800013508156,-0.03608331585565705,45.82414686172779
0.235125874557,140,0.17682384501647153,43.22185714656811,43.22185714656812,-0.03263189257472554,44.93284639596898
0.235125874557,150,0.18947317131635044,42.47518467159931,42.47518467159931,-0.028746816763730143,44.21372231419938
0.235125874557,160,0.19918142582842824,41.92123096098202,41.921230960982015,-0.024633957257961026,43.680621368774965
0.235125874557,170,0.20575383010702908,41.56576314673448,41.565763146734476,-0.020453055093579087,43.34147955394998
0.235125874557,180,0.20905514224251276,41.41264504891571,41.412645048915714,-0.01635253597066355,43.20069502191686
